"Go_terms_and_categoria_BP.gene_id"	"Go_terms_and_categoria_BP.go_id"
"26822"	"AT4G25100"	"GO:0005507"
"26823"	"AT4G25100"	"GO:0005507"
"26824"	"AT4G25100"	"GO:0005507"
"26825"	"AT4G25100"	"GO:0005507"
"26826"	"AT4G25100"	"GO:0005515"
"26827"	"AT4G25120"	"GO:0003678"
"26828"	"AT4G25120"	"GO:0005524"
"26829"	"AT4G25120"	"GO:0005524"
"26830"	"AT4G25130"	"GO:0008113"
"26831"	"AT4G25130"	"GO:0008113"
"26832"	"AT4G25130"	"GO:0008113"
"26833"	"AT4G25140"	"GO:0003674"
"26834"	"AT4G25150"	"GO:0003993"
"26835"	"AT4G25160"	"GO:0005515"
"26836"	"AT4G25160"	"GO:0016301"
"26837"	"AT4G25170"	"GO:0003674"
"26838"	"AT4G25180"	"GO:0003899"
"26839"	"AT4G25200"	"GO:0003674"
"26840"	"AT4G25220"	"GO:0005215"
"26841"	"AT4G25230"	"GO:0004842"
"26842"	"AT4G25230"	"GO:0004842"
"26843"	"AT4G25230"	"GO:0005515"
"26844"	"AT4G25230"	"GO:0005515"
"26845"	"AT4G25230"	"GO:0008270"
"26846"	"AT4G25240"	"GO:0005507"
"26847"	"AT4G25250"	"GO:0046910"
"26848"	"AT4G25260"	"GO:0046910"
"26849"	"AT4G25280"	"GO:0019201"
"26850"	"AT4G25290"	"GO:0003913"
"26851"	"AT4G25300"	"GO:0016706"
"26852"	"AT4G25310"	"GO:0016706"
"26853"	"AT4G25315"	"GO:0003674"
"26854"	"AT4G25315"	"GO:0003674"
"26855"	"AT4G25320"	"GO:0005515"
"26856"	"AT4G25330"	"GO:0003674"
"26857"	"AT4G25340"	"GO:0003755"
"26858"	"AT4G25340"	"GO:0003755"
"26859"	"AT4G25340"	"GO:0005528"
"26860"	"AT4G25340"	"GO:0005528"
"26861"	"AT4G25340"	"GO:0042393"
"26862"	"AT4G25370"	"GO:0005524"
"26863"	"AT4G25370"	"GO:0005524"
"26864"	"AT4G25386"	"GO:0003674"
"26865"	"AT4G25390"	"GO:0016301"
"26866"	"AT4G25400"	"GO:0003677"
"26867"	"AT4G25400"	"GO:0003700"
"26868"	"AT4G25400"	"GO:0003700"
"26869"	"AT4G25410"	"GO:0003677"
"26870"	"AT4G25410"	"GO:0003700"
"26871"	"AT4G25410"	"GO:0003700"
"26872"	"AT4G25420"	"GO:0045544"
"26873"	"AT4G25420"	"GO:0045544"
"26874"	"AT4G25420"	"GO:0045544"
"26875"	"AT4G25420"	"GO:0045544"
"26876"	"AT4G25430"	"GO:0003674"
"26877"	"AT4G25433"	"GO:0003674"
"26878"	"AT4G25434"	"GO:0003824"
"26879"	"AT4G25434"	"GO:0047631"
"26880"	"AT4G25434"	"GO:0051287"
"26881"	"AT4G25434"	"GO:0051287"
"26882"	"AT4G25450"	"GO:0005215"
"26883"	"AT4G25450"	"GO:0005215"
"26884"	"AT4G25450"	"GO:0015421"
"26885"	"AT4G25450"	"GO:0015421"
"26886"	"AT4G25450"	"GO:0042626"
"26887"	"AT4G25450"	"GO:0042626"
"26888"	"AT4G25470"	"GO:0003677"
"26889"	"AT4G25470"	"GO:0003700"
"26890"	"AT4G25470"	"GO:0003700"
"26891"	"AT4G25480"	"GO:0003677"
"26892"	"AT4G25480"	"GO:0003700"
"26893"	"AT4G25480"	"GO:0003700"
"26894"	"AT4G25480"	"GO:0003700"
"26895"	"AT4G25480"	"GO:0003700"
"26896"	"AT4G25480"	"GO:0003700"
"26897"	"AT4G25490"	"GO:0003677"
"26898"	"AT4G25490"	"GO:0003700"
"26899"	"AT4G25500"	"GO:0003723"
"26900"	"AT4G25510"	"GO:0003674"
"26901"	"AT4G25530"	"GO:0003677"
"26902"	"AT4G25530"	"GO:0003700"
"26903"	"AT4G25530"	"GO:0005515"
"26904"	"AT4G25530"	"GO:0005515"
"26905"	"AT4G25530"	"GO:0042803"
"26906"	"AT4G25540"	"GO:0000404"
"26907"	"AT4G25540"	"GO:0003684"
"26908"	"AT4G25540"	"GO:0005515"
"26909"	"AT4G25540"	"GO:0005515"
"26910"	"AT4G25540"	"GO:0008094"
"26911"	"AT4G25540"	"GO:0030983"
"26912"	"AT4G25550"	"GO:0005515"
"26913"	"AT4G25560"	"GO:0003677"
"26914"	"AT4G25560"	"GO:0003700"
"26915"	"AT4G25560"	"GO:0005515"
"26916"	"AT4G25560"	"GO:0005515"
"26917"	"AT4G25570"	"GO:0005515"
"26918"	"AT4G25570"	"GO:0008805"
"26919"	"AT4G25610"	"GO:0003676"
"26920"	"AT4G25610"	"GO:0008270"
"26921"	"AT4G25620"	"GO:0003674"
"26922"	"AT4G25630"	"GO:0003723"
"26923"	"AT4G25630"	"GO:0030515"
"26924"	"AT4G25640"	"GO:0015297"
"26925"	"AT4G25650"	"GO:0009055"
"26926"	"AT4G25660"	"GO:0003674"
"26927"	"AT4G25680"	"GO:0003674"
"26928"	"AT4G25700"	"GO:0010291"
"26929"	"AT4G25700"	"GO:0010291"
"26930"	"AT4G25707"	"GO:0003674"
"26931"	"AT4G25720"	"GO:0003824"
"26932"	"AT4G25720"	"GO:0016603"
"26933"	"AT4G25730"	"GO:0008168"
"26934"	"AT4G25740"	"GO:0003735"
"26935"	"AT4G25750"	"GO:0042626"
"26936"	"AT4G25750"	"GO:0042626"
"26937"	"AT4G25760"	"GO:0003674"
"26938"	"AT4G25780"	"GO:0003674"
"26939"	"AT4G25790"	"GO:0003674"
"26940"	"AT4G25800"	"GO:0005516"
"26941"	"AT4G25800"	"GO:0005516"
"26942"	"AT4G25810"	"GO:0016798"
"26943"	"AT4G25820"	"GO:0016798"
"26944"	"AT4G25830"	"GO:0008137"
"26945"	"AT4G25835"	"GO:0016887"
"26946"	"AT4G25840"	"GO:0016787"
"26947"	"AT4G25845"	"GO:0003674"
"26948"	"AT4G25850"	"GO:0008142"
"26949"	"AT4G25860"	"GO:0008142"
"26950"	"AT4G25870"	"GO:0016757"
"26951"	"AT4G25880"	"GO:0003723"
"26952"	"AT4G25880"	"GO:0003729"
"26953"	"AT4G25890"	"GO:0003735"
"26954"	"AT4G25900"	"GO:0004034"
"26955"	"AT4G25910"	"GO:0005198"
"26956"	"AT4G25920"	"GO:0003674"
"26957"	"AT4G25930"	"GO:0003674"
"26958"	"AT4G25960"	"GO:0042626"
"26959"	"AT4G25960"	"GO:0042626"
"26960"	"AT4G25960"	"GO:0042626"
"26961"	"AT4G25960"	"GO:0042626"
"26962"	"AT4G25970"	"GO:0004609"
"26963"	"AT4G25970"	"GO:0004609"
"26964"	"AT4G25980"	"GO:0004601"
"26965"	"AT4G25980"	"GO:0004601"
"26966"	"AT4G25990"	"GO:0003674"
"26967"	"AT4G26000"	"GO:0003676"
"26968"	"AT4G26010"	"GO:0004601"
"26969"	"AT4G26020"	"GO:0005515"
"26970"	"AT4G26030"	"GO:0003700"
"26971"	"AT4G26040"	"GO:0003674"
"26972"	"AT4G26055"	"GO:0003674"
"26973"	"AT4G26070"	"GO:0004708"
"26974"	"AT4G26070"	"GO:0004708"
"26975"	"AT4G26070"	"GO:0004708"
"26976"	"AT4G26070"	"GO:0004708"
"26977"	"AT4G26070"	"GO:0005515"
"26978"	"AT4G26070"	"GO:0005515"
"26979"	"AT4G26070"	"GO:0005515"
"26980"	"AT4G26070"	"GO:0005515"
"26981"	"AT4G26070"	"GO:0005515"
"26982"	"AT4G26070"	"GO:0005515"
"26983"	"AT4G26070"	"GO:0005515"
"26984"	"AT4G26070"	"GO:0005515"
"26985"	"AT4G26070"	"GO:0005515"
"26986"	"AT4G26070"	"GO:0005515"
"26987"	"AT4G26070"	"GO:0016301"
"26988"	"AT4G26080"	"GO:0004722"
"26989"	"AT4G26080"	"GO:0004722"
"26990"	"AT4G26080"	"GO:0004722"
"26991"	"AT4G26080"	"GO:0005509"
"26992"	"AT4G26080"	"GO:0005509"
"26993"	"AT4G26080"	"GO:0005515"
"26994"	"AT4G26080"	"GO:0005515"
"26995"	"AT4G26080"	"GO:0005515"
"26996"	"AT4G26080"	"GO:0005515"
"26997"	"AT4G26080"	"GO:0005515"
"26998"	"AT4G26080"	"GO:0005515"
"26999"	"AT4G26080"	"GO:0005515"
"27000"	"AT4G26080"	"GO:0005515"
"27001"	"AT4G26080"	"GO:0005515"
"27002"	"AT4G26080"	"GO:0005515"
"27003"	"AT4G26080"	"GO:0005515"
"27004"	"AT4G26080"	"GO:0005515"
"27005"	"AT4G26080"	"GO:0005515"
"27006"	"AT4G26080"	"GO:0005515"
"27007"	"AT4G26080"	"GO:0005515"
"27008"	"AT4G26080"	"GO:0005515"
"27009"	"AT4G26080"	"GO:0005515"
"27010"	"AT4G26080"	"GO:0005515"
"27011"	"AT4G26080"	"GO:0005515"
"27012"	"AT4G26080"	"GO:0005515"
"27013"	"AT4G26080"	"GO:0005515"
"27014"	"AT4G26080"	"GO:0005515"
"27015"	"AT4G26080"	"GO:0019901"
"27016"	"AT4G26080"	"GO:0019901"
"27017"	"AT4G26090"	"GO:0005515"
"27018"	"AT4G26100"	"GO:0016301"
"27019"	"AT4G26110"	"GO:0003677"
"27020"	"AT4G26130"	"GO:0003674"
"27021"	"AT4G26140"	"GO:0004565"
"27022"	"AT4G26150"	"GO:0003700"
"27023"	"AT4G26150"	"GO:0003700"
"27024"	"AT4G26150"	"GO:0044212"
"27025"	"AT4G26150"	"GO:0044212"
"27026"	"AT4G26160"	"GO:0005515"
"27027"	"AT4G26160"	"GO:0005515"
"27028"	"AT4G26160"	"GO:0016671"
"27029"	"AT4G26170"	"GO:0003674"
"27030"	"AT4G26180"	"GO:0005215"
"27031"	"AT4G26180"	"GO:0015228"
"27032"	"AT4G26200"	"GO:0005515"
"27033"	"AT4G26200"	"GO:0005515"
"27034"	"AT4G26200"	"GO:0005515"
"27035"	"AT4G26200"	"GO:0016847"
"27036"	"AT4G26200"	"GO:0016847"
"27037"	"AT4G26200"	"GO:0042802"
"27038"	"AT4G26220"	"GO:0042409"
"27039"	"AT4G26230"	"GO:0003735"
"27040"	"AT4G26240"	"GO:0003674"
"27041"	"AT4G26250"	"GO:0016757"
"27042"	"AT4G26250"	"GO:0016758"
"27043"	"AT4G26260"	"GO:0050113"
"27044"	"AT4G26270"	"GO:0003872"
"27045"	"AT4G26270"	"GO:0003872"
"27046"	"AT4G26270"	"GO:0003872"
"27047"	"AT4G26270"	"GO:0003872"
"27048"	"AT4G26280"	"GO:0008146"
"27049"	"AT4G26288"	"GO:0003674"
"27050"	"AT4G26290"	"GO:0003674"
"27051"	"AT4G26300"	"GO:0004814"
"27052"	"AT4G26300"	"GO:0005524"
"27053"	"AT4G26300"	"GO:0005524"
"27054"	"AT4G26310"	"GO:0003746"
"27055"	"AT4G26330"	"GO:0004252"
"27056"	"AT4G26340"	"GO:0003674"
"27057"	"AT4G26350"	"GO:0003674"
"27058"	"AT4G26370"	"GO:0003723"
"27059"	"AT4G26390"	"GO:0004743"
"27060"	"AT4G26390"	"GO:0004743"
"27061"	"AT4G26400"	"GO:0008270"
"27062"	"AT4G26410"	"GO:0003674"
"27063"	"AT4G26420"	"GO:0008757"
"27064"	"AT4G26420"	"GO:0008757"
"27065"	"AT4G26420"	"GO:0010341"
"27066"	"AT4G26430"	"GO:0003674"
"27067"	"AT4G26440"	"GO:0003700"
"27068"	"AT4G26440"	"GO:0003700"
"27069"	"AT4G26440"	"GO:0003700"
"27070"	"AT4G26440"	"GO:0003700"
"27071"	"AT4G26455"	"GO:0005515"
"27072"	"AT4G26455"	"GO:0005515"
"27073"	"AT4G26455"	"GO:0042803"
"27074"	"AT4G26455"	"GO:0046982"
"27075"	"AT4G26470"	"GO:0005509"
"27076"	"AT4G26480"	"GO:0003676"
"27077"	"AT4G26490"	"GO:0003674"
"27078"	"AT4G26500"	"GO:0008047"
"27079"	"AT4G26500"	"GO:0008047"
"27080"	"AT4G26510"	"GO:0004845"
"27081"	"AT4G26510"	"GO:0005524"
"27082"	"AT4G26510"	"GO:0005524"
"27083"	"AT4G26510"	"GO:0016301"
"27084"	"AT4G26520"	"GO:0004332"
"27085"	"AT4G26530"	"GO:0004332"
"27086"	"AT4G26530"	"GO:0004332"
"27087"	"AT4G26540"	"GO:0016301"
"27088"	"AT4G26550"	"GO:0003674"
"27089"	"AT4G26555"	"GO:0003755"
"27090"	"AT4G26555"	"GO:0003755"
"27091"	"AT4G26555"	"GO:0005528"
"27092"	"AT4G26555"	"GO:0005528"
"27093"	"AT4G26560"	"GO:0005509"
"27094"	"AT4G26560"	"GO:0005509"
"27095"	"AT4G26570"	"GO:0005509"
"27096"	"AT4G26570"	"GO:0005515"
"27097"	"AT4G26570"	"GO:0005515"
"27098"	"AT4G26570"	"GO:0005515"
"27099"	"AT4G26570"	"GO:0005515"
"27100"	"AT4G26570"	"GO:0005515"
"27101"	"AT4G26570"	"GO:0005515"
"27102"	"AT4G26580"	"GO:0008270"
"27103"	"AT4G26610"	"GO:0005515"
"27104"	"AT4G26610"	"GO:0005515"
"27105"	"AT4G26610"	"GO:0016301"
"27106"	"AT4G26610"	"GO:0016301"
"27107"	"AT4G26620"	"GO:0003674"
"27108"	"AT4G26640"	"GO:0003700"
"27109"	"AT4G26640"	"GO:0003700"
"27110"	"AT4G26640"	"GO:0003700"
"27111"	"AT4G26640"	"GO:0003700"
"27112"	"AT4G26650"	"GO:0003723"
"27113"	"AT4G26670"	"GO:0015450"
"27114"	"AT4G26680"	"GO:0003674"
"27115"	"AT4G26690"	"GO:0008889"
"27116"	"AT4G26690"	"GO:0016301"
"27117"	"AT4G26700"	"GO:0003779"
"27118"	"AT4G26720"	"GO:0004722"
"27119"	"AT4G26720"	"GO:0004722"
"27120"	"AT4G26740"	"GO:0004392"
"27121"	"AT4G26740"	"GO:0004497"
"27122"	"AT4G26740"	"GO:0005509"
"27123"	"AT4G26740"	"GO:0005509"
"27124"	"AT4G26740"	"GO:0071614"
"27125"	"AT4G26750"	"GO:0005515"
"27126"	"AT4G26770"	"GO:0004605"
"27127"	"AT4G26770"	"GO:0004605"
"27128"	"AT4G26780"	"GO:0005507"
"27129"	"AT4G26810"	"GO:0003674"
"27130"	"AT4G26820"	"GO:0003674"
"27131"	"AT4G26830"	"GO:0004553"
"27132"	"AT4G26840"	"GO:0005515"
"27133"	"AT4G26840"	"GO:0005515"
"27134"	"AT4G26840"	"GO:0031386"
"27135"	"AT4G26850"	"GO:0008928"
"27136"	"AT4G26850"	"GO:0010471"
"27137"	"AT4G26850"	"GO:0010472"
"27138"	"AT4G26850"	"GO:0010473"
"27139"	"AT4G26850"	"GO:0010474"
"27140"	"AT4G26850"	"GO:0010475"
"27141"	"AT4G26850"	"GO:0080046"
"27142"	"AT4G26850"	"GO:0080048"
"27143"	"AT4G26860"	"GO:0030170"
"27144"	"AT4G26860"	"GO:0030170"
"27145"	"AT4G26870"	"GO:0004815"
"27146"	"AT4G26880"	"GO:0003674"
"27147"	"AT4G26890"	"GO:0004674"
"27148"	"AT4G26890"	"GO:0004674"
"27149"	"AT4G26890"	"GO:0016301"
"27150"	"AT4G26900"	"GO:0000107"
"27151"	"AT4G26910"	"GO:0008270"
"27152"	"AT4G26910"	"GO:0016746"
"27153"	"AT4G26930"	"GO:0003677"
"27154"	"AT4G26930"	"GO:0003700"
"27155"	"AT4G26930"	"GO:0003700"
"27156"	"AT4G26940"	"GO:0016757"
"27157"	"AT4G26940"	"GO:0016758"
"27158"	"AT4G26950"	"GO:0003674"
"27159"	"AT4G26960"	"GO:0003674"
"27160"	"AT4G26965"	"GO:0016491"
"27161"	"AT4G26970"	"GO:0003994"
"27162"	"AT4G26970"	"GO:0003994"
"27163"	"AT4G26970"	"GO:0005507"
"27164"	"AT4G26970"	"GO:0005507"
"27165"	"AT4G26980"	"GO:0003674"
"27166"	"AT4G27000"	"GO:0003723"
"27167"	"AT4G27020"	"GO:0003674"
"27168"	"AT4G27030"	"GO:0052637"
"27169"	"AT4G27040"	"GO:0003674"
"27170"	"AT4G27050"	"GO:0003674"
"27171"	"AT4G27060"	"GO:0008017"
"27172"	"AT4G27060"	"GO:0008017"
"27173"	"AT4G27070"	"GO:0004834"
"27174"	"AT4G27070"	"GO:0004834"
"27175"	"AT4G27080"	"GO:0003756"
"27176"	"AT4G27090"	"GO:0003735"
"27177"	"AT4G27130"	"GO:0003743"
"27178"	"AT4G27140"	"GO:0008289"
"27179"	"AT4G27140"	"GO:0045735"
"27180"	"AT4G27150"	"GO:0008289"
"27181"	"AT4G27150"	"GO:0045735"
"27182"	"AT4G27160"	"GO:0005515"
"27183"	"AT4G27160"	"GO:0008289"
"27184"	"AT4G27160"	"GO:0043424"
"27185"	"AT4G27160"	"GO:0045735"
"27186"	"AT4G27170"	"GO:0008289"
"27187"	"AT4G27170"	"GO:0045735"
"27188"	"AT4G27180"	"GO:0003777"
"27189"	"AT4G27180"	"GO:0008017"
"27190"	"AT4G27180"	"GO:0008017"
"27191"	"AT4G27230"	"GO:0003677"
"27192"	"AT4G27240"	"GO:0003676"
"27193"	"AT4G27240"	"GO:0003700"
"27194"	"AT4G27240"	"GO:0008270"
"27195"	"AT4G27250"	"GO:0045551"
"27196"	"AT4G27260"	"GO:0010279"
"27197"	"AT4G27280"	"GO:0005509"
"27198"	"AT4G27290"	"GO:0004672"
"27199"	"AT4G27290"	"GO:0004672"
"27200"	"AT4G27300"	"GO:0016301"
"27201"	"AT4G27300"	"GO:0030246"
"27202"	"AT4G27300"	"GO:0031625"
"27203"	"AT4G27300"	"GO:0031625"
"27204"	"AT4G27300"	"GO:0031625"
"27205"	"AT4G27310"	"GO:0003700"
"27206"	"AT4G27310"	"GO:0008270"
"27207"	"AT4G27320"	"GO:0003674"
"27208"	"AT4G27330"	"GO:0003700"
"27209"	"AT4G27330"	"GO:0003700"
"27210"	"AT4G27330"	"GO:0005515"
"27211"	"AT4G27330"	"GO:0005515"
"27212"	"AT4G27330"	"GO:0005515"
"27213"	"AT4G27330"	"GO:0005515"
"27214"	"AT4G27350"	"GO:0003674"
"27215"	"AT4G27360"	"GO:0003777"
"27216"	"AT4G27370"	"GO:0003774"
"27217"	"AT4G27370"	"GO:0003774"
"27218"	"AT4G27380"	"GO:0003674"
"27219"	"AT4G27410"	"GO:0003700"
"27220"	"AT4G27410"	"GO:0003700"
"27221"	"AT4G27420"	"GO:0005515"
"27222"	"AT4G27420"	"GO:0005515"
"27223"	"AT4G27420"	"GO:0042626"
"27224"	"AT4G27420"	"GO:0042626"
"27225"	"AT4G27420"	"GO:0042803"
"27226"	"AT4G27435"	"GO:0003674"
"27227"	"AT4G27440"	"GO:0016491"
"27228"	"AT4G27440"	"GO:0016630"
"27229"	"AT4G27440"	"GO:0016630"
"27230"	"AT4G27450"	"GO:0005515"
"27231"	"AT4G27470"	"GO:0004842"
"27232"	"AT4G27470"	"GO:0008270"
"27233"	"AT4G27480"	"GO:0008375"
"27234"	"AT4G27480"	"GO:0016757"
"27235"	"AT4G27490"	"GO:0000175"
"27236"	"AT4G27490"	"GO:0003723"
"27237"	"AT4G27490"	"GO:0008408"
"27238"	"AT4G27500"	"GO:0005515"
"27239"	"AT4G27510"	"GO:0003674"
"27240"	"AT4G27520"	"GO:0005507"
"27241"	"AT4G27530"	"GO:0003674"
"27242"	"AT4G27540"	"GO:0003674"
"27243"	"AT4G27550"	"GO:0003825"
"27244"	"AT4G27550"	"GO:0016757"
"27245"	"AT4G27560"	"GO:0016757"
"27246"	"AT4G27560"	"GO:0016757"
"27247"	"AT4G27570"	"GO:0016757"
"27248"	"AT4G27570"	"GO:0016757"
"27249"	"AT4G27580"	"GO:0003674"
"27250"	"AT4G27585"	"GO:0008270"
"27251"	"AT4G27590"	"GO:0005507"
"27252"	"AT4G27595"	"GO:0003674"
"27253"	"AT4G27600"	"GO:0016301"
"27254"	"AT4G27610"	"GO:0003674"
"27255"	"AT4G27620"	"GO:0003674"
"27256"	"AT4G27630"	"GO:0005515"
"27257"	"AT4G27630"	"GO:0005525"
"27258"	"AT4G27630"	"GO:0005525"
"27259"	"AT4G27630"	"GO:0010427"
"27260"	"AT4G27630"	"GO:0051020"
"27261"	"AT4G27640"	"GO:0008565"
"27262"	"AT4G27650"	"GO:0003747"
"27263"	"AT4G27652"	"GO:0003674"
"27264"	"AT4G27654"	"GO:0003674"
"27265"	"AT4G27657"	"GO:0003674"
"27266"	"AT4G27660"	"GO:0003674"
"27267"	"AT4G27680"	"GO:0016887"
"27268"	"AT4G27700"	"GO:0003674"
"27269"	"AT4G27710"	"GO:0019825"
"27270"	"AT4G27740"	"GO:0003674"
"27271"	"AT4G27745"	"GO:0003674"
"27272"	"AT4G27760"	"GO:0016491"
"27273"	"AT4G27780"	"GO:0000062"
"27274"	"AT4G27780"	"GO:0000062"
"27275"	"AT4G27780"	"GO:0005515"
"27276"	"AT4G27780"	"GO:0005515"
"27277"	"AT4G27780"	"GO:0032791"
"27278"	"AT4G27790"	"GO:0005509"
"27279"	"AT4G27800"	"GO:0004722"
"27280"	"AT4G27800"	"GO:0016791"
"27281"	"AT4G27810"	"GO:0003674"
"27282"	"AT4G27820"	"GO:0004553"
"27283"	"AT4G27830"	"GO:0004553"
"27284"	"AT4G27840"	"GO:0003674"
"27285"	"AT4G27850"	"GO:0003674"
"27286"	"AT4G27860"	"GO:0005381"
"27287"	"AT4G27860"	"GO:0005384"
"27288"	"AT4G27860"	"GO:0005515"
"27289"	"AT4G27870"	"GO:0003674"
"27290"	"AT4G27890"	"GO:0003674"
"27291"	"AT4G27900"	"GO:0003674"
"27292"	"AT4G27920"	"GO:0004864"
"27293"	"AT4G27920"	"GO:0005515"
"27294"	"AT4G27920"	"GO:0005515"
"27295"	"AT4G27920"	"GO:0005515"
"27296"	"AT4G27920"	"GO:0005515"
"27297"	"AT4G27930"	"GO:0003674"
"27298"	"AT4G27940"	"GO:0016530"
"27299"	"AT4G27950"	"GO:0003677"
"27300"	"AT4G27950"	"GO:0003700"
"27301"	"AT4G27950"	"GO:0003700"
"27302"	"AT4G27950"	"GO:0005515"
"27303"	"AT4G27950"	"GO:0005515"
"27304"	"AT4G27950"	"GO:0005515"
"27305"	"AT4G27950"	"GO:0005515"
"27306"	"AT4G27950"	"GO:0005515"
"27307"	"AT4G27950"	"GO:0005515"
"27308"	"AT4G27950"	"GO:0005515"
"27309"	"AT4G27950"	"GO:0005515"
"27310"	"AT4G27950"	"GO:0005515"
"27311"	"AT4G27950"	"GO:0005515"
"27312"	"AT4G27950"	"GO:0005515"
"27313"	"AT4G27950"	"GO:0005515"
"27314"	"AT4G27950"	"GO:0005515"
"27315"	"AT4G27950"	"GO:0005515"
"27316"	"AT4G27950"	"GO:0005515"
"27317"	"AT4G27960"	"GO:0004842"
"27318"	"AT4G27960"	"GO:0004842"
"27319"	"AT4G27970"	"GO:0005215"
"27320"	"AT4G27980"	"GO:0003674"
"27321"	"AT4G27990"	"GO:0003674"
"27322"	"AT4G28000"	"GO:0016887"
"27323"	"AT4G28010"	"GO:0003674"
"27324"	"AT4G28020"	"GO:0003674"
"27325"	"AT4G28025"	"GO:0003674"
"27326"	"AT4G28030"	"GO:0008080"
"27327"	"AT4G28050"	"GO:0003674"
"27328"	"AT4G28060"	"GO:0004129"
"27329"	"AT4G28060"	"GO:0004129"
"27330"	"AT4G28068"	"GO:0003674"
"27331"	"AT4G28070"	"GO:0016887"
"27332"	"AT4G28085"	"GO:0003674"
"27333"	"AT4G28100"	"GO:0003674"
"27334"	"AT4G28110"	"GO:0003677"
"27335"	"AT4G28110"	"GO:0003700"
"27336"	"AT4G28130"	"GO:0004143"
"27337"	"AT4G28130"	"GO:0004143"
"27338"	"AT4G28140"	"GO:0003677"
"27339"	"AT4G28140"	"GO:0003700"
"27340"	"AT4G28140"	"GO:0003700"
"27341"	"AT4G28150"	"GO:0003674"
"27342"	"AT4G28160"	"GO:0003674"
"27343"	"AT4G28170"	"GO:0003674"
"27344"	"AT4G28180"	"GO:0003674"
"27345"	"AT4G28181"	"GO:0003674"
"27346"	"AT4G28210"	"GO:0003674"
"27347"	"AT4G28210"	"GO:0003674"
"27348"	"AT4G28220"	"GO:0003954"
"27349"	"AT4G28220"	"GO:0015036"
"27350"	"AT4G28230"	"GO:0003674"
"27351"	"AT4G28240"	"GO:0003674"
"27352"	"AT4G28260"	"GO:0003674"
"27353"	"AT4G28270"	"GO:0004842"
"27354"	"AT4G28270"	"GO:0004842"
"27355"	"AT4G28270"	"GO:0004842"
"27356"	"AT4G28270"	"GO:0005515"
"27357"	"AT4G28270"	"GO:0005515"
"27358"	"AT4G28270"	"GO:0005515"
"27359"	"AT4G28270"	"GO:0008270"
"27360"	"AT4G28280"	"GO:0003674"
"27361"	"AT4G28290"	"GO:0003674"
"27362"	"AT4G28300"	"GO:0003674"
"27363"	"AT4G28310"	"GO:0003674"
"27364"	"AT4G28320"	"GO:0004553"
"27365"	"AT4G28330"	"GO:0003674"
"27366"	"AT4G28340"	"GO:0003674"
"27367"	"AT4G28350"	"GO:0016301"
"27368"	"AT4G28350"	"GO:0030246"
"27369"	"AT4G28360"	"GO:0003735"
"27370"	"AT4G28365"	"GO:0005507"
"27371"	"AT4G28370"	"GO:0004842"
"27372"	"AT4G28370"	"GO:0008270"
"27373"	"AT4G28390"	"GO:0005471"
"27374"	"AT4G28390"	"GO:0005471"
"27375"	"AT4G28395"	"GO:0005319"
"27376"	"AT4G28397"	"GO:0003674"
"27377"	"AT4G28400"	"GO:0004722"
"27378"	"AT4G28405"	"GO:0003674"
"27379"	"AT4G28405"	"GO:0003674"
"27380"	"AT4G28410"	"GO:0008483"
"27381"	"AT4G28420"	"GO:0008483"
"27382"	"AT4G28440"	"GO:0003674"
"27383"	"AT4G28450"	"GO:0000166"
"27384"	"AT4G28450"	"GO:0005515"
"27385"	"AT4G28460"	"GO:0003674"
"27386"	"AT4G28485"	"GO:0003674"
"27387"	"AT4G28490"	"GO:0004672"
"27388"	"AT4G28490"	"GO:0004672"
"27389"	"AT4G28490"	"GO:0004674"
"27390"	"AT4G28490"	"GO:0004674"
"27391"	"AT4G28490"	"GO:0005524"
"27392"	"AT4G28490"	"GO:0005524"
"27393"	"AT4G28490"	"GO:0016301"
"27394"	"AT4G28500"	"GO:0003700"
"27395"	"AT4G28520"	"GO:0045735"
"27396"	"AT4G28520"	"GO:0045735"
"27397"	"AT4G28520"	"GO:0045735"
"27398"	"AT4G28530"	"GO:0003700"
"27399"	"AT4G28540"	"GO:0004674"
"27400"	"AT4G28540"	"GO:0004674"
"27401"	"AT4G28540"	"GO:0004674"
"27402"	"AT4G28540"	"GO:0004674"
"27403"	"AT4G28540"	"GO:0016301"
"27404"	"AT4G28556"	"GO:0003674"
"27405"	"AT4G28560"	"GO:0005515"
"27406"	"AT4G28564"	"GO:0003674"
"27407"	"AT4G28570"	"GO:0009055"
"27408"	"AT4G28570"	"GO:0046577"
"27409"	"AT4G28580"	"GO:0015095"
"27410"	"AT4G28580"	"GO:0015095"
"27411"	"AT4G28580"	"GO:0046873"
"27412"	"AT4G28590"	"GO:0003674"
"27413"	"AT4G28600"	"GO:0005516"
"27414"	"AT4G28600"	"GO:0005516"
"27415"	"AT4G28610"	"GO:0003700"
"27416"	"AT4G28620"	"GO:0005215"
"27417"	"AT4G28620"	"GO:0005215"
"27418"	"AT4G28620"	"GO:0042626"
"27419"	"AT4G28620"	"GO:0042626"
"27420"	"AT4G28620"	"GO:0042626"
"27421"	"AT4G28620"	"GO:0042626"
"27422"	"AT4G28630"	"GO:0005215"
"27423"	"AT4G28630"	"GO:0005215"
"27424"	"AT4G28630"	"GO:0042626"
"27425"	"AT4G28630"	"GO:0042626"
"27426"	"AT4G28630"	"GO:0042626"
"27427"	"AT4G28630"	"GO:0042626"
