"Go_terms_and_categoria_BP.gene_id"	"Go_terms_and_categoria_BP.go_id"
"43712"	"AT2G38470"	"GO:0010120"
"43713"	"AT2G38470"	"GO:0010200"
"43714"	"AT2G38470"	"GO:0010200"
"43715"	"AT2G38470"	"GO:0010310"
"43716"	"AT2G38470"	"GO:0010310"
"43717"	"AT2G38470"	"GO:0010363"
"43718"	"AT2G38470"	"GO:0010363"
"43719"	"AT2G38470"	"GO:0010508"
"43720"	"AT2G38470"	"GO:0010508"
"43721"	"AT2G38470"	"GO:0031348"
"43722"	"AT2G38470"	"GO:0034605"
"43723"	"AT2G38470"	"GO:0034605"
"43724"	"AT2G38470"	"GO:0034605"
"43725"	"AT2G38470"	"GO:0035556"
"43726"	"AT2G38470"	"GO:0042742"
"43727"	"AT2G38470"	"GO:0042742"
"43728"	"AT2G38470"	"GO:0042742"
"43729"	"AT2G38470"	"GO:0042742"
"43730"	"AT2G38470"	"GO:0043069"
"43731"	"AT2G38470"	"GO:0043900"
"43732"	"AT2G38470"	"GO:0050832"
"43733"	"AT2G38470"	"GO:0050832"
"43734"	"AT2G38470"	"GO:0050832"
"43735"	"AT2G38470"	"GO:0050832"
"43736"	"AT2G38470"	"GO:0070370"
"43737"	"AT2G38470"	"GO:0070370"
"43738"	"AT2G38470"	"GO:0070370"
"43739"	"AT2G38480"	"GO:0008150"
"43740"	"AT2G38500"	"GO:0008150"
"43741"	"AT2G38530"	"GO:0006649"
"43742"	"AT2G38530"	"GO:0006649"
"43743"	"AT2G38530"	"GO:0006649"
"43744"	"AT2G38530"	"GO:0009414"
"43745"	"AT2G38530"	"GO:0009414"
"43746"	"AT2G38530"	"GO:0012501"
"43747"	"AT2G38540"	"GO:0006869"
"43748"	"AT2G38540"	"GO:0006869"
"43749"	"AT2G38550"	"GO:0008150"
"43750"	"AT2G38560"	"GO:0000394"
"43751"	"AT2G38560"	"GO:0000394"
"43752"	"AT2G38560"	"GO:0006354"
"43753"	"AT2G38560"	"GO:0006354"
"43754"	"AT2G38560"	"GO:0006354"
"43755"	"AT2G38560"	"GO:0006355"
"43756"	"AT2G38560"	"GO:0006355"
"43757"	"AT2G38560"	"GO:0006355"
"43758"	"AT2G38560"	"GO:0006366"
"43759"	"AT2G38560"	"GO:0007062"
"43760"	"AT2G38560"	"GO:0007062"
"43761"	"AT2G38560"	"GO:0009640"
"43762"	"AT2G38560"	"GO:0009640"
"43763"	"AT2G38560"	"GO:0009739"
"43764"	"AT2G38560"	"GO:0009793"
"43765"	"AT2G38560"	"GO:0009845"
"43766"	"AT2G38560"	"GO:0009845"
"43767"	"AT2G38560"	"GO:0009880"
"43768"	"AT2G38560"	"GO:0009909"
"43769"	"AT2G38560"	"GO:0009910"
"43770"	"AT2G38560"	"GO:0009933"
"43771"	"AT2G38560"	"GO:0010072"
"43772"	"AT2G38560"	"GO:0010162"
"43773"	"AT2G38560"	"GO:0010162"
"43774"	"AT2G38560"	"GO:0010182"
"43775"	"AT2G38560"	"GO:0010182"
"43776"	"AT2G38560"	"GO:0010228"
"43777"	"AT2G38560"	"GO:0010431"
"43778"	"AT2G38560"	"GO:0010564"
"43779"	"AT2G38560"	"GO:0016567"
"43780"	"AT2G38560"	"GO:0016567"
"43781"	"AT2G38560"	"GO:0016567"
"43782"	"AT2G38560"	"GO:0019915"
"43783"	"AT2G38560"	"GO:0034243"
"43784"	"AT2G38560"	"GO:0034243"
"43785"	"AT2G38560"	"GO:0034243"
"43786"	"AT2G38560"	"GO:0045595"
"43787"	"AT2G38560"	"GO:0048366"
"43788"	"AT2G38560"	"GO:0048825"
"43789"	"AT2G38560"	"GO:0050826"
"43790"	"AT2G38560"	"GO:0050826"
"43791"	"AT2G38560"	"GO:0051301"
"43792"	"AT2G38570"	"GO:0008150"
"43793"	"AT2G38580"	"GO:0008150"
"43794"	"AT2G38590"	"GO:0008150"
"43795"	"AT2G38610"	"GO:0008150"
"43796"	"AT2G38620"	"GO:0051726"
"43797"	"AT2G38630"	"GO:0008150"
"43798"	"AT2G38640"	"GO:0008150"
"43799"	"AT2G38650"	"GO:0010228"
"43800"	"AT2G38650"	"GO:0016051"
"43801"	"AT2G38650"	"GO:0016926"
"43802"	"AT2G38650"	"GO:0016926"
"43803"	"AT2G38650"	"GO:0016926"
"43804"	"AT2G38650"	"GO:0050665"
"43805"	"AT2G38650"	"GO:0050665"
"43806"	"AT2G38660"	"GO:0009396"
"43807"	"AT2G38660"	"GO:0009396"
"43808"	"AT2G38670"	"GO:0006646"
"43809"	"AT2G38670"	"GO:0006646"
"43810"	"AT2G38670"	"GO:0009058"
"43811"	"AT2G38690"	"GO:0008150"
"43812"	"AT2G38700"	"GO:0006084"
"43813"	"AT2G38700"	"GO:0006084"
"43814"	"AT2G38700"	"GO:0006085"
"43815"	"AT2G38700"	"GO:0006085"
"43816"	"AT2G38700"	"GO:0008610"
"43817"	"AT2G38700"	"GO:0016126"
"43818"	"AT2G38700"	"GO:0016132"
"43819"	"AT2G38700"	"GO:0019287"
"43820"	"AT2G38700"	"GO:0019287"
"43821"	"AT2G38700"	"GO:0019745"
"43822"	"AT2G38700"	"GO:0019745"
"43823"	"AT2G38710"	"GO:0009651"
"43824"	"AT2G38710"	"GO:0009651"
"43825"	"AT2G38710"	"GO:0009651"
"43826"	"AT2G38710"	"GO:0009651"
"43827"	"AT2G38720"	"GO:0000226"
"43828"	"AT2G38720"	"GO:0000226"
"43829"	"AT2G38720"	"GO:0046785"
"43830"	"AT2G38720"	"GO:0046785"
"43831"	"AT2G38720"	"GO:0051322"
"43832"	"AT2G38730"	"GO:0006457"
"43833"	"AT2G38730"	"GO:0006457"
"43834"	"AT2G38730"	"GO:0006457"
"43835"	"AT2G38750"	"GO:0006970"
"43836"	"AT2G38750"	"GO:0006970"
"43837"	"AT2G38750"	"GO:0009408"
"43838"	"AT2G38750"	"GO:0009408"
"43839"	"AT2G38750"	"GO:0009409"
"43840"	"AT2G38750"	"GO:0009409"
"43841"	"AT2G38750"	"GO:0009414"
"43842"	"AT2G38750"	"GO:0009414"
"43843"	"AT2G38750"	"GO:0009651"
"43844"	"AT2G38750"	"GO:0009651"
"43845"	"AT2G38750"	"GO:0009737"
"43846"	"AT2G38760"	"GO:0009408"
"43847"	"AT2G38760"	"GO:0009408"
"43848"	"AT2G38760"	"GO:0009409"
"43849"	"AT2G38760"	"GO:0009409"
"43850"	"AT2G38760"	"GO:0009414"
"43851"	"AT2G38760"	"GO:0009414"
"43852"	"AT2G38760"	"GO:0009651"
"43853"	"AT2G38760"	"GO:0009651"
"43854"	"AT2G38780"	"GO:0008150"
"43855"	"AT2G38790"	"GO:0008150"
"43856"	"AT2G38800"	"GO:0015996"
"43857"	"AT2G38800"	"GO:0015996"
"43858"	"AT2G38810"	"GO:0001510"
"43859"	"AT2G38810"	"GO:0001510"
"43860"	"AT2G38810"	"GO:0006333"
"43861"	"AT2G38810"	"GO:0006333"
"43862"	"AT2G38810"	"GO:0006338"
"43863"	"AT2G38810"	"GO:0006338"
"43864"	"AT2G38810"	"GO:0008283"
"43865"	"AT2G38810"	"GO:0009909"
"43866"	"AT2G38810"	"GO:0009909"
"43867"	"AT2G38810"	"GO:0010468"
"43868"	"AT2G38810"	"GO:0016570"
"43869"	"AT2G38810"	"GO:0016570"
"43870"	"AT2G38810"	"GO:0016570"
"43871"	"AT2G38810"	"GO:0016570"
"43872"	"AT2G38810"	"GO:0034968"
"43873"	"AT2G38810"	"GO:0034968"
"43874"	"AT2G38810"	"GO:0034968"
"43875"	"AT2G38810"	"GO:0034968"
"43876"	"AT2G38810"	"GO:0042742"
"43877"	"AT2G38810"	"GO:0042742"
"43878"	"AT2G38810"	"GO:0044030"
"43879"	"AT2G38810"	"GO:0044030"
"43880"	"AT2G38810"	"GO:0044030"
"43881"	"AT2G38810"	"GO:0048449"
"43882"	"AT2G38820"	"GO:0008150"
"43883"	"AT2G38823"	"GO:0008150"
"43884"	"AT2G38840"	"GO:0006955"
"43885"	"AT2G38860"	"GO:0006569"
"43886"	"AT2G38860"	"GO:0006569"
"43887"	"AT2G38860"	"GO:0009627"
"43888"	"AT2G38860"	"GO:0009627"
"43889"	"AT2G38860"	"GO:0009684"
"43890"	"AT2G38860"	"GO:0009684"
"43891"	"AT2G38860"	"GO:0009723"
"43892"	"AT2G38860"	"GO:0009737"
"43893"	"AT2G38860"	"GO:0010150"
"43894"	"AT2G38860"	"GO:0019761"
"43895"	"AT2G38860"	"GO:0019761"
"43896"	"AT2G38860"	"GO:0031348"
"43897"	"AT2G38860"	"GO:0034976"
"43898"	"AT2G38860"	"GO:0034976"
"43899"	"AT2G38860"	"GO:0042742"
"43900"	"AT2G38860"	"GO:0042742"
"43901"	"AT2G38870"	"GO:0009611"
"43902"	"AT2G38870"	"GO:0015824"
"43903"	"AT2G38870"	"GO:0050832"
"43904"	"AT2G38870"	"GO:0050832"
"43905"	"AT2G38880"	"GO:0006355"
"43906"	"AT2G38880"	"GO:0006355"
"43907"	"AT2G38880"	"GO:0006355"
"43908"	"AT2G38880"	"GO:0009414"
"43909"	"AT2G38880"	"GO:0009414"
"43910"	"AT2G38890"	"GO:0008150"
"43911"	"AT2G38900"	"GO:0006952"
"43912"	"AT2G38900"	"GO:0009611"
"43913"	"AT2G38905"	"GO:0009409"
"43914"	"AT2G38905"	"GO:0009409"
"43915"	"AT2G38905"	"GO:0042538"
"43916"	"AT2G38905"	"GO:0042538"
"43917"	"AT2G38910"	"GO:0006468"
"43918"	"AT2G38910"	"GO:0006468"
"43919"	"AT2G38910"	"GO:0006468"
"43920"	"AT2G38910"	"GO:0009827"
"43921"	"AT2G38910"	"GO:0009827"
"43922"	"AT2G38910"	"GO:0009860"
"43923"	"AT2G38910"	"GO:0009860"
"43924"	"AT2G38920"	"GO:0006817"
"43925"	"AT2G38920"	"GO:0009062"
"43926"	"AT2G38920"	"GO:0009062"
"43927"	"AT2G38920"	"GO:0016036"
"43928"	"AT2G38920"	"GO:0016036"
"43929"	"AT2G38940"	"GO:0006857"
"43930"	"AT2G38940"	"GO:0009737"
"43931"	"AT2G38950"	"GO:0006355"
"43932"	"AT2G38950"	"GO:0006355"
"43933"	"AT2G38950"	"GO:0006355"
"43934"	"AT2G38950"	"GO:0006355"
"43935"	"AT2G38950"	"GO:0006355"
"43936"	"AT2G38950"	"GO:0006355"
"43937"	"AT2G38950"	"GO:0006486"
"43938"	"AT2G38950"	"GO:0006486"
"43939"	"AT2G38950"	"GO:0006486"
"43940"	"AT2G38950"	"GO:0006487"
"43941"	"AT2G38950"	"GO:0006487"
"43942"	"AT2G38950"	"GO:0006487"
"43943"	"AT2G38950"	"GO:0043687"
"43944"	"AT2G38950"	"GO:0043687"
"43945"	"AT2G38950"	"GO:0043687"
"43946"	"AT2G38950"	"GO:0045893"
"43947"	"AT2G38950"	"GO:0045893"
"43948"	"AT2G38950"	"GO:0045893"
"43949"	"AT2G39000"	"GO:0008152"
"43950"	"AT2G39010"	"GO:0006810"
"43951"	"AT2G39010"	"GO:0006816"
"43952"	"AT2G39010"	"GO:0006833"
"43953"	"AT2G39010"	"GO:0007030"
"43954"	"AT2G39010"	"GO:0007030"
"43955"	"AT2G39010"	"GO:0009409"
"43956"	"AT2G39010"	"GO:0009409"
"43957"	"AT2G39010"	"GO:0009624"
"43958"	"AT2G39010"	"GO:0009651"
"43959"	"AT2G39010"	"GO:0009651"
"43960"	"AT2G39010"	"GO:0009697"
"43961"	"AT2G39010"	"GO:0009697"
"43962"	"AT2G39010"	"GO:0009750"
"43963"	"AT2G39010"	"GO:0009814"
"43964"	"AT2G39010"	"GO:0009814"
"43965"	"AT2G39010"	"GO:0019684"
"43966"	"AT2G39010"	"GO:0019684"
"43967"	"AT2G39010"	"GO:0019684"
"43968"	"AT2G39010"	"GO:0030003"
"43969"	"AT2G39010"	"GO:0042742"
"43970"	"AT2G39010"	"GO:0042742"
"43971"	"AT2G39010"	"GO:0070838"
"43972"	"AT2G39020"	"GO:0008152"
"43973"	"AT2G39030"	"GO:0006591"
"43974"	"AT2G39030"	"GO:0006591"
"43975"	"AT2G39030"	"GO:0008152"
"43976"	"AT2G39030"	"GO:0009753"
"43977"	"AT2G39050"	"GO:0008150"
"43978"	"AT2G39090"	"GO:0000278"
"43979"	"AT2G39090"	"GO:0006259"
"43980"	"AT2G39090"	"GO:0006310"
"43981"	"AT2G39090"	"GO:0006355"
"43982"	"AT2G39090"	"GO:0006355"
"43983"	"AT2G39090"	"GO:0006355"
"43984"	"AT2G39090"	"GO:0006396"
"43985"	"AT2G39090"	"GO:0006396"
"43986"	"AT2G39090"	"GO:0007062"
"43987"	"AT2G39090"	"GO:0007062"
"43988"	"AT2G39090"	"GO:0007131"
"43989"	"AT2G39090"	"GO:0007131"
"43990"	"AT2G39090"	"GO:0007131"
"43991"	"AT2G39090"	"GO:0007131"
"43992"	"AT2G39090"	"GO:0007276"
"43993"	"AT2G39090"	"GO:0008284"
"43994"	"AT2G39090"	"GO:0009410"
"43995"	"AT2G39090"	"GO:0009640"
"43996"	"AT2G39090"	"GO:0009640"
"43997"	"AT2G39090"	"GO:0010332"
"43998"	"AT2G39090"	"GO:0010413"
"43999"	"AT2G39090"	"GO:0010413"
"44000"	"AT2G39090"	"GO:0016567"
"44001"	"AT2G39090"	"GO:0016567"
"44002"	"AT2G39090"	"GO:0016567"
"44003"	"AT2G39090"	"GO:0016571"
"44004"	"AT2G39090"	"GO:0016571"
"44005"	"AT2G39090"	"GO:0016571"
"44006"	"AT2G39090"	"GO:0016571"
"44007"	"AT2G39090"	"GO:0016579"
"44008"	"AT2G39090"	"GO:0016579"
"44009"	"AT2G39090"	"GO:0016579"
"44010"	"AT2G39090"	"GO:0031048"
"44011"	"AT2G39090"	"GO:0031048"
"44012"	"AT2G39090"	"GO:0031048"
"44013"	"AT2G39090"	"GO:0032204"
"44014"	"AT2G39090"	"GO:0032204"
"44015"	"AT2G39090"	"GO:0032204"
"44016"	"AT2G39090"	"GO:0032204"
"44017"	"AT2G39090"	"GO:0032875"
"44018"	"AT2G39090"	"GO:0032875"
"44019"	"AT2G39090"	"GO:0032875"
"44020"	"AT2G39090"	"GO:0033044"
"44021"	"AT2G39090"	"GO:0033044"
"44022"	"AT2G39090"	"GO:0042023"
"44023"	"AT2G39090"	"GO:0042023"
"44024"	"AT2G39090"	"GO:0042023"
"44025"	"AT2G39090"	"GO:0042138"
"44026"	"AT2G39090"	"GO:0042138"
"44027"	"AT2G39090"	"GO:0042138"
"44028"	"AT2G39090"	"GO:0043161"
"44029"	"AT2G39090"	"GO:0043161"
"44030"	"AT2G39090"	"GO:0043161"
"44031"	"AT2G39090"	"GO:0043247"
"44032"	"AT2G39090"	"GO:0043247"
"44033"	"AT2G39090"	"GO:0043247"
"44034"	"AT2G39090"	"GO:0043247"
"44035"	"AT2G39090"	"GO:0043247"
"44036"	"AT2G39090"	"GO:0043248"
"44037"	"AT2G39090"	"GO:0043687"
"44038"	"AT2G39090"	"GO:0043687"
"44039"	"AT2G39090"	"GO:0043687"
"44040"	"AT2G39090"	"GO:0045132"
"44041"	"AT2G39090"	"GO:0045132"
"44042"	"AT2G39090"	"GO:0045492"
"44043"	"AT2G39090"	"GO:0045492"
"44044"	"AT2G39090"	"GO:0045893"
"44045"	"AT2G39090"	"GO:0045893"
"44046"	"AT2G39090"	"GO:0045893"
"44047"	"AT2G39090"	"GO:0048522"
"44048"	"AT2G39090"	"GO:0051276"
"44049"	"AT2G39090"	"GO:0051276"
"44050"	"AT2G39090"	"GO:0051302"
"44051"	"AT2G39090"	"GO:0051510"
"44052"	"AT2G39090"	"GO:0051510"
"44053"	"AT2G39090"	"GO:0051788"
"44054"	"AT2G39110"	"GO:0006826"
"44055"	"AT2G39110"	"GO:0010106"
"44056"	"AT2G39110"	"GO:0010106"
"44057"	"AT2G39110"	"GO:0010167"
"44058"	"AT2G39110"	"GO:0015706"
"44059"	"AT2G39120"	"GO:0000373"
"44060"	"AT2G39120"	"GO:0000373"
"44061"	"AT2G39120"	"GO:0017004"
"44062"	"AT2G39140"	"GO:0000488"
"44063"	"AT2G39140"	"GO:0000488"
"44064"	"AT2G39140"	"GO:0000489"
"44065"	"AT2G39140"	"GO:0000489"
"44066"	"AT2G39140"	"GO:0032544"
"44067"	"AT2G39140"	"GO:0032544"
"44068"	"AT2G39140"	"GO:0032544"
"44069"	"AT2G39140"	"GO:0032544"
"44070"	"AT2G39160"	"GO:0008150"
"44071"	"AT2G39170"	"GO:0008150"
"44072"	"AT2G39180"	"GO:0016132"
"44073"	"AT2G39200"	"GO:0002679"
"44074"	"AT2G39200"	"GO:0002679"
"44075"	"AT2G39200"	"GO:0006857"
"44076"	"AT2G39200"	"GO:0006865"
"44077"	"AT2G39200"	"GO:0006952"
"44078"	"AT2G39200"	"GO:0006952"
"44079"	"AT2G39200"	"GO:0008219"
"44080"	"AT2G39200"	"GO:0009407"
"44081"	"AT2G39200"	"GO:0009407"
"44082"	"AT2G39200"	"GO:0009817"
"44083"	"AT2G39200"	"GO:0009817"
"44084"	"AT2G39200"	"GO:0010150"
"44085"	"AT2G39200"	"GO:0010200"
"44086"	"AT2G39200"	"GO:0010583"
"44087"	"AT2G39200"	"GO:0015824"
"44088"	"AT2G39210"	"GO:0006865"
"44089"	"AT2G39210"	"GO:0006888"
"44090"	"AT2G39210"	"GO:0009627"
"44091"	"AT2G39210"	"GO:0009627"
"44092"	"AT2G39210"	"GO:0034976"
"44093"	"AT2G39210"	"GO:0034976"
"44094"	"AT2G39210"	"GO:0043090"
"44095"	"AT2G39210"	"GO:0050832"
"44096"	"AT2G39210"	"GO:0050832"
"44097"	"AT2G39230"	"GO:0008150"
"44098"	"AT2G39240"	"GO:0006360"
"44099"	"AT2G39250"	"GO:0006355"
"44100"	"AT2G39250"	"GO:0006355"
"44101"	"AT2G39250"	"GO:0006355"
"44102"	"AT2G39250"	"GO:0007275"
"44103"	"AT2G39260"	"GO:0000278"
"44104"	"AT2G39260"	"GO:0000956"
"44105"	"AT2G39260"	"GO:0000956"
"44106"	"AT2G39260"	"GO:0006396"
"44107"	"AT2G39260"	"GO:0006396"
"44108"	"AT2G39260"	"GO:0006412"
"44109"	"AT2G39260"	"GO:0006412"
"44110"	"AT2G39260"	"GO:0006412"
"44111"	"AT2G39260"	"GO:0009630"
"44112"	"AT2G39260"	"GO:0019344"
"44113"	"AT2G39260"	"GO:0019344"
"44114"	"AT2G39290"	"GO:0006661"
"44115"	"AT2G39290"	"GO:0006661"
"44116"	"AT2G39290"	"GO:0008654"
"44117"	"AT2G39290"	"GO:0008654"
"44118"	"AT2G39290"	"GO:0008654"
"44119"	"AT2G39290"	"GO:0008654"
"44120"	"AT2G39290"	"GO:0019243"
"44121"	"AT2G39290"	"GO:0019243"
"44122"	"AT2G39300"	"GO:0008150"
"44123"	"AT2G39310"	"GO:0008150"
"44124"	"AT2G39330"	"GO:0008150"
"44125"	"AT2G39340"	"GO:0008150"
"44126"	"AT2G39350"	"GO:0006865"
"44127"	"AT2G39350"	"GO:0009624"
"44128"	"AT2G39360"	"GO:0010167"
"44129"	"AT2G39360"	"GO:0015706"
"44130"	"AT2G39360"	"GO:0051510"
"44131"	"AT2G39360"	"GO:0051510"
"44132"	"AT2G39370"	"GO:0008150"
"44133"	"AT2G39370"	"GO:0009733"
"44134"	"AT2G39370"	"GO:0009741"
"44135"	"AT2G39370"	"GO:0010583"
"44136"	"AT2G39380"	"GO:0006826"
"44137"	"AT2G39380"	"GO:0006865"
"44138"	"AT2G39380"	"GO:0006904"
"44139"	"AT2G39380"	"GO:0006904"
"44140"	"AT2G39380"	"GO:0010106"
"44141"	"AT2G39380"	"GO:0010106"
"44142"	"AT2G39380"	"GO:0010167"
"44143"	"AT2G39380"	"GO:0015706"
"44144"	"AT2G39390"	"GO:0006412"
"44145"	"AT2G39390"	"GO:0006412"
"44146"	"AT2G39390"	"GO:0006412"
"44147"	"AT2G39390"	"GO:0042254"
"44148"	"AT2G39410"	"GO:0000041"
"44149"	"AT2G39415"	"GO:0008150"
"44150"	"AT2G39430"	"GO:0009807"
"44151"	"AT2G39430"	"GO:0009807"
"44152"	"AT2G39430"	"GO:0048765"
"44153"	"AT2G39430"	"GO:0048765"
"44154"	"AT2G39435"	"GO:0008150"
"44155"	"AT2G39440"	"GO:0008150"
"44156"	"AT2G39445"	"GO:0008150"
"44157"	"AT2G39450"	"GO:0006812"
"44158"	"AT2G39450"	"GO:0010042"
"44159"	"AT2G39450"	"GO:0010042"
"44160"	"AT2G39450"	"GO:0010042"
"44161"	"AT2G39450"	"GO:0010264"
"44162"	"AT2G39450"	"GO:0010264"
"44163"	"AT2G39450"	"GO:0030026"
"44164"	"AT2G39450"	"GO:0046688"
"44165"	"AT2G39460"	"GO:0001510"
"44166"	"AT2G39460"	"GO:0001510"
"44167"	"AT2G39460"	"GO:0006412"
"44168"	"AT2G39460"	"GO:0006412"
"44169"	"AT2G39460"	"GO:0006412"
"44170"	"AT2G39460"	"GO:0006412"
"44171"	"AT2G39460"	"GO:0006412"
"44172"	"AT2G39460"	"GO:0006412"
"44173"	"AT2G39460"	"GO:0006979"
"44174"	"AT2G39460"	"GO:0009409"
"44175"	"AT2G39460"	"GO:0009409"
"44176"	"AT2G39460"	"GO:0009644"
"44177"	"AT2G39460"	"GO:0042254"
"44178"	"AT2G39470"	"GO:0010207"
"44179"	"AT2G39470"	"GO:0010207"
"44180"	"AT2G39470"	"GO:0010207"
"44181"	"AT2G39470"	"GO:0010207"
"44182"	"AT2G39470"	"GO:0016556"
"44183"	"AT2G39470"	"GO:0016556"
"44184"	"AT2G39470"	"GO:0019344"
"44185"	"AT2G39470"	"GO:0019344"
"44186"	"AT2G39480"	"GO:0006487"
"44187"	"AT2G39480"	"GO:0006487"
"44188"	"AT2G39480"	"GO:0006487"
"44189"	"AT2G39480"	"GO:0010048"
"44190"	"AT2G39480"	"GO:0010048"
"44191"	"AT2G39480"	"GO:0010315"
"44192"	"AT2G39480"	"GO:0010315"
"44193"	"AT2G39480"	"GO:0010315"
"44194"	"AT2G39480"	"GO:0010540"
"44195"	"AT2G39480"	"GO:0010541"
"44196"	"AT2G39480"	"GO:0043481"
"44197"	"AT2G39480"	"GO:0048440"
"44198"	"AT2G39480"	"GO:0055085"
"44199"	"AT2G39480"	"GO:0055085"
"44200"	"AT2G39490"	"GO:0008150"
"44201"	"AT2G39500"	"GO:0008150"
"44202"	"AT2G39510"	"GO:0008150"
"44203"	"AT2G39520"	"GO:0008150"
"44204"	"AT2G39530"	"GO:0006865"
"44205"	"AT2G39530"	"GO:0006888"
"44206"	"AT2G39530"	"GO:0008150"
"44207"	"AT2G39530"	"GO:0043090"
"44208"	"AT2G39540"	"GO:0009739"
"44209"	"AT2G39550"	"GO:0009414"
"44210"	"AT2G39550"	"GO:0009414"
"44211"	"AT2G39550"	"GO:0009733"
"44212"	"AT2G39550"	"GO:0009737"
"44213"	"AT2G39550"	"GO:0009788"
"44214"	"AT2G39550"	"GO:0009788"
"44215"	"AT2G39550"	"GO:0018344"
"44216"	"AT2G39550"	"GO:0018344"
"44217"	"AT2G39550"	"GO:0018344"
"44218"	"AT2G39550"	"GO:0018344"
"44219"	"AT2G39550"	"GO:0018344"
"44220"	"AT2G39550"	"GO:0018344"
"44221"	"AT2G39560"	"GO:0008150"
"44222"	"AT2G39570"	"GO:0009744"
"44223"	"AT2G39570"	"GO:0009750"
"44224"	"AT2G39580"	"GO:0008150"
"44225"	"AT2G39590"	"GO:0006412"
"44226"	"AT2G39590"	"GO:0006412"
"44227"	"AT2G39590"	"GO:0006412"
"44228"	"AT2G39620"	"GO:0008150"
"44229"	"AT2G39630"	"GO:0006486"
"44230"	"AT2G39630"	"GO:0006486"
"44231"	"AT2G39630"	"GO:0006486"
"44232"	"AT2G39630"	"GO:0009058"
"44233"	"AT2G39630"	"GO:0016126"
"44234"	"AT2G39630"	"GO:0046520"
"44235"	"AT2G39630"	"GO:0046520"
"44236"	"AT2G39650"	"GO:0002679"
"44237"	"AT2G39650"	"GO:0002679"
"44238"	"AT2G39650"	"GO:0008150"
"44239"	"AT2G39650"	"GO:0009611"
"44240"	"AT2G39650"	"GO:0009612"
"44241"	"AT2G39650"	"GO:0009693"
"44242"	"AT2G39650"	"GO:0009693"
"44243"	"AT2G39650"	"GO:0010200"
"44244"	"AT2G39650"	"GO:0030968"
"44245"	"AT2G39650"	"GO:0030968"
"44246"	"AT2G39650"	"GO:0030968"
"44247"	"AT2G39650"	"GO:0035556"
"44248"	"AT2G39650"	"GO:0052542"
"44249"	"AT2G39660"	"GO:0002679"
"44250"	"AT2G39660"	"GO:0002679"
"44251"	"AT2G39660"	"GO:0006612"
"44252"	"AT2G39660"	"GO:0006612"
"44253"	"AT2G39660"	"GO:0006612"
"44254"	"AT2G39660"	"GO:0006865"
"44255"	"AT2G39660"	"GO:0009620"
"44256"	"AT2G39660"	"GO:0009863"
"44257"	"AT2G39660"	"GO:0009863"
"44258"	"AT2G39660"	"GO:0010200"
"44259"	"AT2G39660"	"GO:0010363"
"44260"	"AT2G39660"	"GO:0010363"
"44261"	"AT2G39660"	"GO:0043069"
"44262"	"AT2G39660"	"GO:0046777"
"44263"	"AT2G39660"	"GO:0046777"
"44264"	"AT2G39660"	"GO:0046777"
"44265"	"AT2G39660"	"GO:0046777"
"44266"	"AT2G39660"	"GO:0046777"
"44267"	"AT2G39660"	"GO:0046777"
"44268"	"AT2G39660"	"GO:0050832"
"44269"	"AT2G39660"	"GO:0050832"
"44270"	"AT2G39660"	"GO:0050832"
"44271"	"AT2G39660"	"GO:0050832"
"44272"	"AT2G39660"	"GO:0052033"
"44273"	"AT2G39660"	"GO:0052033"
"44274"	"AT2G39670"	"GO:0006364"
"44275"	"AT2G39670"	"GO:0006364"
"44276"	"AT2G39670"	"GO:0006399"
"44277"	"AT2G39670"	"GO:0006399"
"44278"	"AT2G39670"	"GO:0009658"
"44279"	"AT2G39670"	"GO:0009658"
"44280"	"AT2G39670"	"GO:0045036"
"44281"	"AT2G39690"	"GO:0008150"
"44282"	"AT2G39700"	"GO:0006949"
"44283"	"AT2G39700"	"GO:0006949"
"44284"	"AT2G39700"	"GO:0009826"
"44285"	"AT2G39700"	"GO:0009826"
"44286"	"AT2G39700"	"GO:0009826"
"44287"	"AT2G39700"	"GO:0009826"
"44288"	"AT2G39700"	"GO:0009828"
"44289"	"AT2G39700"	"GO:0009828"
"44290"	"AT2G39700"	"GO:0009828"
"44291"	"AT2G39700"	"GO:0009828"
"44292"	"AT2G39700"	"GO:0009831"
"44293"	"AT2G39700"	"GO:0009831"
"44294"	"AT2G39705"	"GO:0009062"
"44295"	"AT2G39705"	"GO:0009062"
"44296"	"AT2G39705"	"GO:0016925"
"44297"	"AT2G39705"	"GO:0016925"
"44298"	"AT2G39705"	"GO:0016925"
"44299"	"AT2G39705"	"GO:0048367"
"44300"	"AT2G39710"	"GO:0006508"
"44301"	"AT2G39725"	"GO:0006626"
"44302"	"AT2G39725"	"GO:0006626"
"44303"	"AT2G39725"	"GO:0006626"
"44304"	"AT2G39730"	"GO:0000165"
"44305"	"AT2G39730"	"GO:0000165"
"44306"	"AT2G39730"	"GO:0000165"
"44307"	"AT2G39730"	"GO:0006612"
"44308"	"AT2G39730"	"GO:0006612"
"44309"	"AT2G39730"	"GO:0006612"
"44310"	"AT2G39730"	"GO:0009409"
"44311"	"AT2G39730"	"GO:0009409"
"44312"	"AT2G39730"	"GO:0009409"
"44313"	"AT2G39730"	"GO:0009409"
"44314"	"AT2G39730"	"GO:0009416"
"44315"	"AT2G39730"	"GO:0009595"
"44316"	"AT2G39730"	"GO:0009637"
"44317"	"AT2G39730"	"GO:0009644"
